  pmRApmDEcor    PlxpmRAcor   PlxpmDEcor    RFG        RFBP          RFRP       E_BR_RP_      Nper          __Fe_H_temp    RA_ICRS       e_RA_ICRS         DE_ICRS       e_DE_ICRS         Source        Plx         e_Plx         pmRA        e_pmRA        pmDE        e_pmDE        Dup          FG          e_FG    Gmag        e_Gmag         FBP      e_FBP       BPmag       e_BPmag        FRP         e_FRP          RPmag      e_RPmag    BP-RP       RV      e_RV    Teff     AG    EBR-RP_    Rad     Lum    Pmemb    Cluster    
 0.2908 -0.2789  0.2845  1281.773   173.543   184.244 1.334 11  --- 277.58318532313 0.0496 -12.26655697614 0.0513 4153047562066008576   0.3141  0.0652   0.445 0.099  -0.647 0.095 0      7206.7        5.6224  16.044  0.0008      3001.9         17.298    16.6579 0.0063       6612.4       35.889    15.211  0.0059  1.4469    ---   ---  4491.59 ---    ---      ---      ---     1.0   Dias_6 
 0.3757 -0.3025  0.3994  1422.098   333.221   466.568 1.317  9  --- 277.68067889728 0.0447 -12.28716764345 0.0513 4153044160474560896   0.3563  0.0667   0.383 0.098  -0.477 0.106 0     12434.0        8.7437  15.4518 0.0008      4766.1         14.303    16.156  0.0033      11610.0       24.884    14.5998 0.0023  1.5561    ---   ---  4382.33 1.877  0.943    ---      ---     1.0   Dias_6 
 0.2884 -0.2184  0.192    855.031    22.147    60.725 1.527 11  --- 277.60099776333 0.0843 -12.32416216994 0.0929 4153043851236309888   0.4374  0.1144   0.435 0.163  -0.524 0.151 0      2857.5        3.342   17.0484 0.0013      1130.1         51.028    17.7186 0.049        3232.2       53.227    15.9882 0.0179  1.7304    ---   ---  4371.65 ---    ---      ---      ---     0.7   Dias_6 
 0.1079 -0.457   0.3777   658.373    56.001   124.349 1.441  9  --- 277.58812270887 0.1083 -12.21640491908 0.1217 4153048558521190912   0.2032  0.1555   0.382 0.217  -1.27  0.188 0      2325.3        3.5319  17.2722 0.0016       715.38        12.774    18.2151 0.0194       2636.0       21.199    16.2096 0.0087  2.0055    ---   ---     ---  ---    ---      ---      ---     0.1   Dias_6 
 0.207  -0.4981  0.152   1835.554   366.11    422.878 1.244 10  --- 277.77027876083 0.0331 -12.35303380694 0.0324 4153036910569622400   0.4867  0.0378   0.203 0.065  -1.518 0.054 0     35949.0       19.585   14.2992 0.0006     17389.0         47.496    14.7507 0.003       27323.0       64.612    13.6706 0.0026  1.0801    ---   ---  5035.93 ---    ---      3.37     6.567   0.4   Dias_6 
 0.3309 -0.2538  0.2647  1152.686   191.22    545.309 1.315 11  --- 277.57297272505 0.0455 -12.35103899372 0.0475 4153042236328604800   0.3347  0.0596   0.394 0.091  -0.64  0.087 0      9263.1        8.0361  15.7715 0.0009      3532.9         18.476    16.4811 0.0057       8649.2       15.861    14.9195 0.002   1.5616    ---   ---  4340.43 ---    ---      ---      ---     1.0   Dias_6 
 0.2881 -0.3021  0.2609  1267.983    99.205   103.679 1.346 11  --- 277.65736108672 0.0608 -12.30953326111 0.0643 4153044023035606400   0.321   0.0803   0.486 0.119  -0.425 0.113 0      4738.8        3.7373  16.4992 0.0009      1656.5         16.697    17.3034 0.0109       4722.5       45.549    15.5765 0.0105  1.727     ---   ---  4192.0  ---    ---      ---      ---     0.7   Dias_6 
 0.1793 -0.3034  0.2511  1509.599    55.264    87.495 1.476 11  --- 277.58386598677 0.0431 -12.26624683539 0.0451 4153047562066006784   0.2097  0.0563   0.576 0.083  -0.444 0.075 0      9728.3        6.4443  15.7183 0.0007      4423.3         80.039    16.237  0.0196       9937.5      113.58     14.7687 0.0124  1.4683    ---   ---  4475.0  ---    ---      ---      ---     0.9   Dias_6 
 0.2349 -0.3857  0.0884   677.947   122.828   194.164 1.297 10  --- 277.79555384908 0.0577 -12.36059072595 0.058  4153036115974503552   0.3211  0.0692  -0.029 0.108  -0.123 0.092 0      7780.3       11.476   15.9609 0.0016      3307.3         26.926    16.5527 0.0088       6786.0       34.95     15.1829 0.0056  1.3698    ---   ---  4753.98 ---    ---      ---      ---     0.1   Dias_6 
 0.4577 -0.1445  0.2641   883.874    85.584   262.508 1.379  9  --- 277.50333366913 0.0827 -12.41613834897 0.0789 4153041514774098048   0.4371  0.0997   0.314 0.171  -0.545 0.163 0      3966.5        4.4876  16.6924 0.0012      1364.3         15.941    17.5141 0.0127       4106.4       15.643    15.7283 0.0041  1.7858    ---   ---  4123.78 ---    ---      ---      ---     0.7   Dias_6 
 0.3715 -0.2632  0.2548  1169.331    99.527   316.155 1.346 11  --- 277.56311124102 0.0623 -12.32545723094 0.0657 4153046737454356992   0.4304  0.081    0.292 0.124  -0.828 0.119 0      4599.4        3.9334  16.5316 0.0009      1619.9         16.276    17.3277 0.0109       4572.6       14.463    15.6115 0.0034  1.7162    ---   ---  4030.32 ---    ---      ---      ---     0.7   Dias_6 
-0.261  -0.515   0.4725   582.596    20.49     88.342 1.591  9  --- 277.61246538487 0.1411 -12.24003173541 0.1606 4153047733864699776   0.4452  0.1874   0.064 0.304  -1.459 0.254 0      2032.1        3.488   17.4185 0.0019       633.41        30.912    18.3472 0.053        2600.1       29.432    16.2244 0.0123  2.1227    ---   ---     ---  ---    ---      ---      ---     0.1   Dias_6 
 0.2324 -0.1742  0.1687  2444.823   337.091   228.28  1.33  11  --- 277.6066655914  0.0282 -12.33037059723 0.03   4153043645077868160   0.2778  0.0365   0.718 0.055  -0.373 0.051 0     47246.0       19.325   14.0024 0.0004     17978.0         53.333    14.7145 0.0032      44870.0      196.56     13.132  0.0048  1.5825    ---   ---  4278.8  0.7858 0.375    ---      ---     0.8   Dias_6 
 0.1591 -0.4123  0.3746  1083.461    94.663   143.936 1.369 10  --- 277.60130926994 0.059  -12.20465425634 0.0693 4153054434036451584   0.4305  0.0912   0.209 0.121  -1.387 0.114 0      5759.9        5.3162  16.2873 0.001       2713.5         28.665    16.7676 0.0115       5170.3       35.921    15.4781 0.0075  1.2894    ---   ---  4720.55 ---    ---      ---      ---     0.3   Dias_6 
 0.304  -0.252   0.2704  2161.773   376.384   517.9   1.292 11  --- 277.61006917192 0.0318 -12.32736459296 0.0336 4153043645077868032   0.3078  0.0422   0.41  0.064  -0.546 0.061 0     21760.0       10.066   14.8442 0.0005      8956.4         23.796    15.471  0.0029      19161.0       36.998    14.0558 0.0021  1.4152    ---   ---  4446.91 ---    ---      ---      ---     1.0   Dias_6 
 0.0864 -0.3901  0.3457   527.227    30.134    78.251 1.46  10  --- 277.70405357563 0.1587 -12.28184567814 0.2151 4153049314435302656   0.474   0.2881   0.125 0.32   -0.81  0.288 0      1373.0        2.6043  17.8442 0.0021       500.97        16.625    18.6019 0.036        1504.0       19.221    16.8188 0.0139  1.7831    ---   ---     ---  ---    ---      ---      ---     0.1   Dias_6 
 0.1049 -0.4057  0.3777  1884.441   395.619   613.602 1.296 10  --- 277.71536179214 0.0341 -12.2715754588  0.0408 4153049417514517632   0.4324  0.0526   0.39  0.071  -0.22  0.066 0     20721.0       10.996   14.8973 0.0006      8198.5         20.723    15.567  0.0027      18657.0       30.406    14.0848 0.0018  1.4823    ---   ---  4420.0  ---    ---      4.11     5.809   0.5   Dias_6 
 0.2402 -0.294   0.2726  3156.502   438.097   909.716 1.298 11  --- 277.66180371775 0.0278 -12.31632681666 0.0286 4153044023035596672   0.348   0.0356   0.482 0.055  -0.596 0.052 0     39624.0       12.553   14.1935 0.0003     15623.0         35.662    14.8669 0.0025      35805.0       39.359    13.3771 0.0012  1.4899    ---   ---  4461.7  ---    ---      6.87    16.847   1.0   Dias_6 
 0.1052 -0.1561  0.1963  2121.852   267.402   482.959 1.382 11  --- 277.62307670155 0.0315 -12.3142169397  0.0316 4153043675117083520   0.4238  0.0387   0.139 0.064  -1.535 0.057 0     57147.0       26.932   13.7959 0.0005     15192.0         56.812    14.8974 0.0041      63810.0      132.12     12.7497 0.0022  2.1477    ---   ---  3594.0  1.832  0.911   13.58    27.719   0.4   Dias_6 
 0.2444 -0.271   0.2671  2141.608   229.828   526.898 1.378 11  --- 277.60854602896 0.0271 -12.31447428601 0.0284 4153043885596685184   0.3181  0.0353   0.447 0.054  -0.549 0.052 0     39256.0       18.33    14.2036 0.0005     10624.0         46.227    15.2856 0.0047      43481.0       82.523    13.1662 0.0021  2.1195    ---   ---  3645.67 1.832  0.906   14.3     32.54    1.0   Dias_6 
 0.1628 -0.2447  0.2785  2510.87    362.402   602.148 1.273 11  --- 277.63056357018 0.0332 -12.29449267233 0.0338 4153044297913545344   0.2588  0.0437   0.47  0.065  -0.737 0.062 0     26384.0       10.508   14.635  0.0004     11580.0         31.953    15.1921 0.003       22002.0       36.539    13.9058 0.0018  1.2864    ---   ---  4772.0  ---    ---      ---      ---     0.9   Dias_6 
 0.3226 -0.286   0.2686  1062.889   146.156   243.01  1.59  11  --- 277.59323079203 0.0566 -12.34285964809 0.0603 4153043507638913792   0.2324  0.076    0.645 0.112  -0.564 0.107 0      5669.7        5.3342  16.3045 0.001       2433.1         16.647    16.886  0.0074       6582.2       27.086    15.216  0.0045  1.67      ---   ---  4467.5  ---    ---      ---      ---     0.9   Dias_6 
 0.3663 -0.2892  0.2463   541.094    57.373    80.012 1.498 11  --- 277.57463430055 0.1276 -12.2534599273  0.1362 4153047630785539072   0.3277  0.1653   0.557 0.252  -1.347 0.242 0      1319.7        2.4389  17.8872 0.002        526.84         9.1828   18.5472 0.0189       1449.9       18.122    16.8585 0.0136  1.6886    ---   ---     ---  ---    ---      ---      ---     0.1   Dias_6 
 0.229  -0.3225  0.2273   775.221    49.729   102.353 1.505 11  --- 277.58089714278 0.0959 -12.21660066216 0.0994 4153048524161456896   0.3684  0.121    0.788 0.18   -1.377 0.161 0      2306.5        2.9753  17.281  0.0014       592.43        11.913    18.4198 0.0218       2878.6       28.125    16.114  0.0106  2.3058    ---   ---     ---  ---    ---      ---      ---     0.1   Dias_6 
 0.2382 -0.3114  0.2124  1542.647   219.204   178.755 1.331 10  --- 277.51626857576 0.0414 -12.37274914736 0.0407 4153041755292289536   0.3526  0.0489   0.552 0.077  -0.476 0.067 0     14665.0        9.5063  15.2727 0.0007      5775.0         26.345    15.9475 0.005       13737.0       76.847    14.4172 0.0061  1.5303    ---   ---  4457.0  ---    ---      ---      ---     1.0   Dias_6 
 0.2916 -0.2215  0.2178   704.0      79.129   121.44  1.426 11  --- 277.61077598139 0.0793 -12.32838957084 0.0854 4153043645077865344   0.4244  0.1058   0.158 0.155  -0.707 0.145 0      3581.8        5.0878  16.8031 0.0015      1362.4         17.218    17.5156 0.0137       3746.2       30.848    15.8279 0.0089  1.6877    ---   ---  4256.5  ---    ---      ---      ---     0.7   Dias_6 
 0.2261 -0.459   0.3272   594.265    50.923    52.54  1.465 10  --- 277.70674941542 0.1336 -12.27783371162 0.171  4153049314435303680   0.3075  0.2084   0.571 0.266  -0.498 0.242 0      1527.8        2.5709  17.7282 0.0018       530.3         10.414    18.5401 0.0213       1708.5       32.518    16.6804 0.0207  1.8597    ---   ---     ---  ---    ---      ---      ---     0.4   Dias_6 
 0.3243 -0.253   0.2716  1200.086   148.228   247.528 1.32  11  --- 277.60228976846 0.0573 -12.24661338338 0.0598 4153047695206729088   0.366   0.0746   0.332 0.116  -0.714 0.113 0      5581.9        4.6513  16.3214 0.0009      2152.2         14.519    17.0192 0.0073       5213.6       21.063    15.4691 0.0044  1.5501    ---   ---  4339.14 ---    ---      ---      ---     0.7   Dias_6 
 0.3112 -0.3012  0.2585  1551.927   274.236   401.948 1.302 10  --- 277.66191598684 0.0388 -12.31224969217 0.0396 4153044023035600384   0.2702  0.0488   0.564 0.075  -0.678 0.071 0     16939.0       10.915   15.1162 0.0007      6753.4         24.626    15.7776 0.004       15292.0       38.046    14.3007 0.0027  1.4768    ---   ---  4385.67 ---    ---      ---      ---     0.9   Dias_6 
-0.0117 -0.4541  0.4096  1008.242   103.51    171.953 1.351 10  --- 277.68027388478 0.0727 -12.24901282424 0.0901 4153050345227498496   0.2167  0.1134   1.0   0.156   0.05  0.141 0      3926.4        3.8943  16.7034 0.0011      1374.6         13.28     17.5059 0.0105       3930.8       22.86     15.7757 0.0063  1.7302    ---   ---  4197.75 ---    ---      ---      ---     0.4   Dias_6 
 0.3661 -0.3315  0.2599  1195.823   140.628   189.462 1.34  11  --- 277.60200374342 0.0694 -12.27081278606 0.0696 4153047390290039552   0.463   0.0845   0.497 0.132  -0.358 0.127 0      4931.2        4.1237  16.456  0.0009      2053.2         14.6      17.0703 0.0077       4552.9       24.031    15.6162 0.0057  1.4541    ---   ---  4483.34 2.5563 1.281    ---      ---     0.7   Dias_6 
 0.1031 -0.4954  0.3821   666.293    34.499    39.71  1.524 10  --- 277.76411899501 0.1273 -12.2241334437  0.1648 4153050718866871296   0.1839  0.2149   0.625 0.264  -1.135 0.237 0      1600.0        2.4013  17.6781 0.0016       616.5         17.87     18.3766 0.0315       1822.0       45.882    16.6106 0.0273  1.766     ---   ---     ---  ---    ---      ---      ---     0.2   Dias_6 
 0.3524 -0.2908  0.2207   873.256    38.858   138.098 1.449 11  --- 277.59333407937 0.1098 -12.3399091137  0.1185 4153043541998655488   0.333   0.1434   0.482 0.211  -0.067 0.198 0      1679.4        1.9231  17.6255 0.0012       520.7         13.4      18.5599 0.0279       1912.9       13.852    16.5577 0.0079  2.0023    ---   ---     ---  ---    ---      ---      ---     0.1   Dias_6 
 0.3422 -0.2494  0.2358   983.53    109.908   123.142 1.337 11  --- 277.60485849894 0.1026 -12.31644689935 0.1059 4153043846915762944   0.3182  0.1297   0.217 0.202  -1.209 0.188 0      2448.5        2.4895  17.2161 0.0011       912.77         8.3049   17.9505 0.0099       2360.0       19.165    16.3297 0.0088  1.6208    ---   ---     ---  ---    ---      ---      ---     0.3   Dias_6 
 0.2925 -0.3172  0.2643  2123.258   306.198   641.892 1.298 11  --- 277.6171157171  0.0339 -12.31790906749 0.0369 4153043679437609856   0.3031  0.0466   0.57  0.066  -0.501 0.062 0     20673.0        9.7363  14.8999 0.0005      9194.5         30.028    15.4426 0.0035      17648.0       27.493    14.1452 0.0017  1.2974    ---   ---  4892.67 ---    ---      ---      ---     1.0   Dias_6 
 0.3869 -0.3168  0.2134   803.874    66.422   162.563 1.393 11  --- 277.64842136364 0.1058 -12.32514909411 0.1115 4153043988675861248   0.213   0.1281   0.452 0.199  -0.455 0.189 0      2088.6        2.5981  17.3887 0.0014       721.95        10.869    18.2051 0.0163       2187.2       13.454    16.4122 0.0067  1.7929    ---   ---     ---  ---    ---      ---      ---     0.3   Dias_6 
 0.1988 -0.2647  0.2682  1123.374   203.165   312.256 1.322 11  --- 277.62050165    0.0553 -12.31514141797 0.057  4153043679437608832   0.4798  0.0739   0.247 0.107  -0.681 0.099 0      6738.0        5.998   16.117  0.001       2875.3         14.152    16.7047 0.0053       6033.2       19.321    15.3106 0.0035  1.3941    ---   ---  4485.0  2.552  1.2665   ---      ---     0.5   Dias_6 
 0.3707 -0.3561  0.2322  1152.619    59.818   316.443 1.514 10  --- 277.79672973611 0.062  -12.27951803049 0.0616 4153037769563136512   0.1552  0.0739   0.151 0.124  -1.002 0.118 0      9200.2        7.982   15.7789 0.0009      1758.4         29.395    17.2386 0.0182      12175.0       38.474    14.5483 0.0034  2.6903    ---   ---  3589.48 2.5735 1.2927   ---      ---     0.1   Dias_6 
 0.1337 -0.4606  0.3666   924.55     34.441   137.276 1.497 10  --- 277.75748748956 0.0929 -12.22533934562 0.1162 4153050723184581888   0.1687  0.1506   0.895 0.192  -0.366 0.174 0      2818.8        3.0489  17.0632 0.0012       805.11        23.377    18.0867 0.0315       3413.8       24.868    15.9288 0.0079  2.1579    ---   ---  3828.0  ---    ---      ---      ---     0.1   Dias_6 
 0.3633 -0.2377  0.277    326.008    64.679    58.514 1.697 10  --- 277.66413622241 0.1744 -12.31223611299 0.1724 4153044023035598720   0.1241  0.2181  -0.242 0.345   0.091 0.347 0      2151.8        6.6003  17.3564 0.0033       768.8         11.886    18.1369 0.0168       2882.7       49.264    16.1124 0.0186  2.0244    ---   ---     ---  ---    ---      ---      ---     0.1   Dias_6 
 0.3453 -0.3113  0.2019   700.848    69.23     85.478 1.417 11  --- 277.5531434516  0.1177 -12.2965861276  0.1239 4153046840508769280   0.3255  0.1436   0.331 0.216  -0.193 0.194 0      1828.9        2.6095  17.5329 0.0015       614.45         8.8754   18.3802 0.0157       1976.8       23.126    16.522  0.0127  1.8582    ---   ---     ---  ---    ---      ---      ---     0.2   Dias_6 
 0.1296 -0.311   0.3191   939.245    85.916   321.835 1.38  10  --- 277.54808004195 0.082  -12.38332366793 0.0777 4153041858371473792   0.3741  0.1055   0.618 0.152  -0.465 0.138 0      4916.6        5.2347  16.4592 0.0012      1613.6         18.781    17.3319 0.0126       5169.2       16.062    15.4784 0.0034  1.8535    ---   ---  4107.25 ---    ---      ---      ---     0.7   Dias_6 
 0.8571 -0.6544 -0.3679   531.212    63.127    78.792 1.359  8  --- 277.76831538619 0.3695 -12.27872547551 0.3309 4153049550634474880   0.4554  0.2066   0.069 0.626  -0.596 0.521 0      2383.5        4.4869  17.2453 0.002       1001.7         15.868    17.8496 0.0172       2236.5       28.385    16.388  0.0138  1.4616    ---   ---     ---  ---    ---      ---      ---     0.3   Dias_6 
 0.299  -0.3373  0.1469  1445.574   420.35    736.164 1.316 10  --- 277.47016054215 0.0431 -12.27216410019 0.0428 4153046703094712576   0.3367  0.0484   0.709 0.079  -1.249 0.071 0     16210.0       11.214   15.1639 0.0008      6058.9         14.414    15.8954 0.0026      15267.0       20.739    14.3025 0.0015  1.5929    ---   ---  4471.95 ---    ---      ---      ---     0.1   Dias_6 
 0.409  -0.2976  0.2022   671.022    44.064    73.882 1.533 11  --- 277.61722919928 0.1285 -12.34595599471 0.1377 4153043468963783040   0.2827  0.1572   0.145 0.24   -1.256 0.227 0      1550.1        2.3101  17.7125 0.0016       541.12        12.28     18.5182 0.0246       1835.6       24.845    16.6025 0.0147  1.9157    ---   ---     ---  ---    ---      ---      ---     0.4   Dias_6 
 0.4096 -0.0847  0.3177  2766.941   368.785   703.44  1.335  9  --- 277.57272573511 0.0331 -12.37076466855 0.0334 4153041995810417280   0.4066  0.0431   0.361 0.071  -0.998 0.069 0     27807.0       10.05    14.578  0.0004      9755.3         26.453    15.3783 0.0029      27367.0       38.905    13.6688 0.0015  1.7094    ---   ---  4177.5  ---    ---      6.02     9.955   0.3   Dias_6 
